text,label
Sharon says flatly he will not withdraw from a single settlement.,1
"Powell said that President Bush did not give Wolfowitz's argument ""much weight.",1
"In an interview on PBS' ""The NewsHour with Jim Lehrer,"" Daschle said Bush's remarks were wrong.",1
This announcement was met with unanimous condemnation by the international media.,1
"The issue of good housing and similar services is also a top priority of the government,"" Mugabe said in a recent rally held in the capital Harare, the biggest political fortress for the MDC party.",0
This spiteful attitude clearly shows that Copithorne is only a hireling tasked with tarnishing the image of the Islamic Republic and its senior officials.,1
"If you want a holiday in space and have the means to pay for it, Russia offers you the trip of a lifetime.",0
This is positive proof that Big Sisters one-to-one mentoring program helps change lives.,0
"On the other hand, the report praised the role played by the Lebanese press, describing it as containing daily criticism of the government and its practices.",0
"Above all, the US media has reported that the involvement of Jews in the 11 September events cannot be ruled out.",1
"Currently, many engineering students in universities prefer to specialise in the electrical or computer disciplines because the demand for them is higher.",0
The CDU chose him because it believes in victory.,0
"But, he added that the Qatari government had neither sought nor was given any commitment by Greenpeace not to undertake demonstrations.",1
But it must demand that the countries of Africa put their own house in order.,0
"To back up their reckless conclusion, the report lists many incidents where it said religious freedom was violated.",1
The al-Qaeda leaders is accused by Washington of masterminding the September 11 suicide aircraft attacks on New York and Washington.,1
"They don't live it, they don't see it, so how can they talk about it?""",1
Please help us help them.,0
Sun's results were slightly better than expectations.,0
"Asked if he would accept the results of the hotly contested election, Mugabe said: ""I will accept it, more than accept it because I will have won.""",1
"Constantinople was taken by Crusader forces in 1204, and they stripped the city of manyof its finest treasures -- which now grace the public buildings of Venice -- although a large consignment of books and manuscripts was transferred to the monastery at Patmos before the city fell.",0
"Instead of lecturing the United States, our critics may better spend their time reminding others that if terrorists don't want to be detained at Camp X-Ray, they should join the civilized world.",1
oh you found that out tonight i hadn't even heard that that's great i think he deserves every penny of it,0
"""The United Nations has held the high goal of protecting human rights,"" Jin said.",0
"Besides that, ever since the detainees started arriving on January 11, Gitmo and the joint forces being run under Southern Command have experienced the PR equivalent of what my ever-subtle colleagues--borrowing from Special Forces terminology for disastrous missions--call a ""goat f--.""",1
"It was the first time that a Taiwan labor group has been invited to participate in a meeting of the ILO, which is an affiliate of the United Nations.",0
[Caracas El Nacional (Internet version) in Spanish on 7 February carries a related 760-word item that says that some opposition deputies agreed that the government's tactless actions are to blame for the concerns voiced by US Foreign Secretary Colin Powell.,1
"It is very regrettable that the United States has taken a negative stand,"" Masaaki Nakajima of Friends of the Earth (FoE) Japan said.",1
